gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned
Other,21,IN,Family,125,29,0.08,Web,0,1,0
Male,18,DE,Family,214,58,0.55,Web,0,1,0
Other,45,CA,Free,106,62,0.52,Web,41,0,1
Other,54,DE,Free,163,68,0.24,Desktop,47,0,1
Male,38,UK,Student,244,46,0.1,Desktop,0,1,0
Other,57,CA,Family,107,32,0.14,Desktop,0,1,1
Male,50,DE,Free,95,6,0.34,Web,14,0,0
Other,52,AU,Student,258,49,0.51,Mobile,0,1,0
Male,18,DE,Student,268,21,0.36,Web,0,1,1
Male,57,FR,Premium,138,3,0.42,Mobile,0,1,0
Male,35,PK,Premium,216,36,0.43,Web,0,1,0
Male,25,FR,Student,56,30,0.53,Web,0,1,0
Female,34,US,Student,244,68,0.6,Desktop,0,1,1
Male,36,UK,Family,214,15,0.57,Desktop,0,1,0
Female,42,PK,Family,134,35,0.58,Web,0,1,0
Female,20,PK,Family,226,11,0.06,Web,0,1,0
Male,46,US,Premium,15,38,0.13,Desktop,0,1,0
Other,27,UK,Free,20,87,0.59,Web,25,0,0
Female,54,CA,Premium,266,60,0.16,Web,0,1,0
Male,49,IN,Family,42,41,0.19,Desktop,0,1,0
Male,55,US,Free,23,64,0.01,Web,26,0,0
Other,29,UK,Premium,223,52,0.28,Mobile,0,1,0
Female,46,IN,Student,35,20,0.36,Web,0,1,0
Other,43,CA,Family,84,96,0.08,Mobile,0,1,1
Other,32,AU,Family,212,74,0.12,Desktop,0,1,1
Other,56,PK,Student,289,99,0.38,Desktop,0,1,1
Female,32,DE,Premium,88,75,0.54,Mobile,0,1,1
Male,41,PK,Premium,14,27,0.11,Web,0,1,0
Female,51,US,Premium,57,13,0.34,Desktop,0,1,0
Male,46,IN,Free,21,24,0.17,Desktop,35,0,0
Female,24,DE,Student,241,65,0.59,Desktop,0,1,0
Female,42,UK,Premium,199,62,0.56,Desktop,0,1,0
Male,50,CA,Student,272,62,0.58,Desktop,0,1,0
Other,41,US,Family,82,93,0.13,Web,0,1,0
Female,40,IN,Student,131,64,0.41,Mobile,0,1,1
Male,44,PK,Family,146,20,0.08,Mobile,0,1,1
Other,58,UK,Student,77,20,0.25,Mobile,0,1,0
Male,56,PK,Free,226,8,0.2,Desktop,15,0,0
Other,52,CA,Student,10,5,0.05,Mobile,0,1,0
Other,54,UK,Free,90,19,0.19,Mobile,45,0,1
Male,44,DE,Family,269,17,0.35,Mobile,0,1,0
Other,56,FR,Family,165,56,0.5,Desktop,0,1,0
Male,40,CA,Student,22,44,0.56,Web,0,1,0
Female,22,IN,Premium,107,36,0.3,Desktop,0,1,0
Female,49,AU,Premium,175,73,0.01,Desktop,0,1,0
Female,33,AU,Family,45,11,0.15,Web,0,1,0
Female,19,UK,Free,55,24,0.41,Web,39,0,0
Female,35,PK,Family,167,30,0.55,Desktop,0,1,0
Male,36,PK,Family,40,65,0.42,Mobile,0,1,0
Male,47,CA,Free,136,37,0.31,Web,42,0,0
Female,37,DE,Premium,255,11,0.06,Mobile,0,1,0
Other,34,AU,Free,173,96,0.32,Desktop,28,0,0
Female,53,UK,Free,182,70,0.26,Mobile,21,0,0
Female,48,UK,Premium,80,53,0.05,Mobile,0,1,0
Male,23,UK,Premium,279,35,0.08,Mobile,0,1,0
Female,39,US,Premium,59,73,0.27,Desktop,0,1,0
Other,56,US,Family,235,28,0.13,Desktop,0,1,0
Other,20,CA,Family,96,85,0.34,Desktop,0,1,0
Female,51,FR,Free,251,60,0.1,Mobile,8,0,0
Male,52,US,Premium,122,35,0.24,Desktop,0,1,1
Female,33,DE,Family,32,13,0.51,Web,0,1,0
Female,22,PK,Free,63,26,0.17,Mobile,9,0,0
Female,29,AU,Free,127,70,0.51,Mobile,12,0,0
Male,29,UK,Premium,218,70,0.35,Mobile,0,1,0
Other,51,DE,Free,13,42,0.23,Mobile,42,0,0
Other,53,FR,Premium,169,56,0.17,Desktop,0,1,0
Other,44,FR,Family,276,97,0.23,Mobile,0,1,1
Female,19,IN,Premium,203,81,0.45,Mobile,0,1,0
Other,52,US,Family,88,57,0.52,Desktop,0,1,0
Other,17,UK,Premium,123,2,0.5,Web,0,1,0
Other,26,FR,Free,48,52,0.45,Mobile,14,0,0
Female,56,US,Family,79,78,0.07,Desktop,0,1,0
Other,23,PK,Student,166,71,0.58,Web,0,1,0
Female,43,DE,Free,212,73,0.57,Web,19,0,1
Other,56,PK,Student,10,34,0.22,Mobile,0,1,1
Other,33,AU,Premium,29,38,0.17,Web,0,1,0
Other,20,IN,Student,166,69,0.25,Desktop,0,1,0
Other,53,UK,Premium,33,76,0.29,Mobile,0,1,0
Female,29,IN,Student,108,52,0.26,Mobile,0,1,0
Other,54,US,Family,51,10,0.3,Mobile,0,1,0
Female,35,DE,Free,259,15,0.29,Web,9,0,0
Female,43,UK,Premium,74,32,0.04,Web,0,1,0
Male,51,PK,Free,272,53,0.26,Web,32,0,1
Male,52,IN,Free,126,23,0.42,Desktop,43,0,0
Male,29,PK,Free,184,38,0.55,Web,10,0,0
Female,39,IN,Free,225,30,0.24,Desktop,47,0,0
Male,25,US,Student,165,49,0.42,Desktop,0,1,1
Female,51,PK,Free,120,21,0.57,Mobile,9,0,0
Male,21,US,Free,135,80,0.03,Desktop,38,0,0
Male,49,PK,Family,170,51,0.07,Desktop,0,1,0
Other,44,PK,Family,201,75,0.15,Mobile,0,1,0
Male,54,FR,Premium,38,22,0.13,Desktop,0,1,0
Female,51,PK,Student,123,33,0.28,Desktop,0,1,0
Other,16,US,Student,148,90,0.53,Web,0,1,0
Male,55,FR,Family,41,65,0.31,Mobile,0,1,1
Male,30,AU,Free,266,81,0.45,Desktop,34,0,0
Male,46,AU,Premium,122,46,0.31,Web,0,1,0
Female,56,AU,Student,44,62,0.37,Web,0,1,1
Other,51,UK,Family,204,35,0.41,Web,0,1,0
Male,37,AU,Family,49,40,0.5,Mobile,0,1,0
Other,49,PK,Student,82,55,0.25,Desktop,0,1,0
Male,39,UK,Premium,271,54,0.55,Desktop,0,1,1
Male,30,UK,Family,186,51,0.58,Mobile,0,1,0
Male,35,US,Family,74,45,0.12,Mobile,0,1,0
Male,19,UK,Free,244,84,0.24,Web,9,0,0
Other,52,PK,Student,118,59,0.36,Desktop,0,1,0
Female,30,IN,Free,211,89,0.23,Mobile,12,0,1
Male,26,AU,Premium,246,37,0.53,Mobile,0,1,0
Male,16,FR,Free,71,91,0.05,Desktop,35,0,0
Male,34,CA,Family,155,32,0.46,Mobile,0,1,0
Other,48,FR,Student,191,75,0.41,Web,0,1,0
Male,25,IN,Student,224,77,0.06,Desktop,0,1,0
Male,32,IN,Student,208,14,0.41,Mobile,0,1,0
Other,45,FR,Premium,234,69,0.44,Mobile,0,1,0
Male,55,DE,Family,280,28,0.2,Desktop,0,1,1
Other,55,IN,Free,106,91,0.49,Mobile,12,0,0
Other,33,PK,Premium,281,87,0.46,Desktop,0,1,1
Male,48,FR,Free,259,21,0.19,Mobile,43,0,0
Other,55,PK,Premium,262,12,0.17,Web,0,1,0
Female,52,AU,Free,274,94,0.26,Desktop,36,0,0
Other,41,AU,Family,172,28,0.56,Desktop,0,1,0
Other,17,UK,Premium,238,73,0.07,Web,0,1,0
Other,30,FR,Premium,145,48,0.59,Desktop,0,1,0
Female,53,UK,Free,244,51,0.07,Web,18,0,0
Other,30,CA,Premium,299,57,0.56,Desktop,0,1,1
Male,33,PK,Student,125,85,0.44,Mobile,0,1,1
Female,38,DE,Student,218,50,0.56,Desktop,0,1,0
Other,44,UK,Student,144,3,0.58,Web,0,1,1
Other,33,DE,Student,269,41,0.12,Desktop,0,1,0
Other,25,AU,Premium,149,18,0.02,Web,0,1,0
Female,32,AU,Premium,210,89,0.06,Mobile,0,1,0
Male,58,FR,Student,100,14,0.34,Desktop,0,1,1
Other,17,FR,Student,166,29,0.51,Mobile,0,1,0
Other,55,IN,Free,156,2,0.33,Mobile,41,0,0
Other,42,US,Family,162,81,0.06,Mobile,0,1,1
Female,59,US,Student,294,5,0.05,Mobile,0,1,1
Female,20,CA,Free,142,96,0.02,Web,41,0,0
Male,29,US,Student,76,77,0.23,Mobile,0,1,1
Other,30,CA,Premium,292,44,0.09,Mobile,0,1,0
Male,38,IN,Family,262,65,0.04,Mobile,0,1,0
Other,36,IN,Premium,73,80,0.15,Mobile,0,1,1
Female,50,IN,Family,153,76,0.14,Web,0,1,0
Male,32,CA,Free,32,65,0.28,Desktop,5,0,0
Female,43,CA,Student,274,30,0.3,Desktop,0,1,0
Male,31,FR,Family,143,41,0.48,Mobile,0,1,1
Other,47,PK,Family,47,59,0.08,Desktop,0,1,1
Female,30,DE,Student,107,1,0.6,Mobile,0,1,0
Other,46,DE,Premium,167,6,0.33,Web,0,1,0
Other,16,AU,Premium,269,57,0.52,Desktop,0,1,0
Female,16,AU,Free,218,31,0.41,Desktop,40,0,0
Female,33,IN,Student,99,6,0.18,Mobile,0,1,0
Other,19,US,Student,128,60,0.59,Desktop,0,1,0
Other,55,US,Premium,172,43,0.3,Mobile,0,1,0
Male,27,IN,Free,202,68,0.43,Web,30,0,1
Other,38,US,Student,108,56,0.51,Desktop,0,1,0
Other,20,FR,Premium,229,28,0.22,Web,0,1,1
Male,22,IN,Family,229,98,0.33,Mobile,0,1,0
Female,53,CA,Premium,35,25,0.33,Desktop,0,1,0
Other,17,UK,Free,48,34,0.48,Mobile,44,0,0
Other,47,AU,Family,172,83,0.07,Mobile,0,1,0
Other,38,DE,Premium,31,20,0.48,Web,0,1,0
Female,51,UK,Family,137,26,0.39,Web,0,1,0
Female,43,AU,Family,45,39,0.08,Mobile,0,1,0
Other,39,CA,Family,14,56,0.04,Mobile,0,1,0
Male,42,US,Free,212,17,0.35,Mobile,45,0,1
Other,36,UK,Student,25,33,0.38,Web,0,1,0
Male,55,UK,Student,243,35,0.28,Mobile,0,1,0
Other,52,US,Premium,29,5,0.57,Web,0,1,1
Male,59,IN,Premium,291,64,0.09,Web,0,1,0
Male,39,IN,Student,95,14,0.56,Web,0,1,0
Other,51,PK,Premium,276,25,0.05,Desktop,0,1,1
Male,30,PK,Premium,235,12,0.46,Web,0,1,0
Other,39,IN,Student,255,66,0.05,Desktop,0,1,0
Male,43,PK,Student,220,39,0.3,Mobile,0,1,0
Female,37,DE,Premium,37,55,0.44,Desktop,0,1,0
Other,41,US,Student,177,85,0.28,Web,0,1,0
Female,42,PK,Premium,190,36,0.21,Mobile,0,1,0
Male,49,US,Premium,242,14,0.4,Mobile,0,1,0
Male,36,FR,Free,55,42,0.27,Web,42,0,0
Other,37,CA,Family,69,47,0.22,Desktop,0,1,0
Female,40,PK,Family,12,25,0.03,Desktop,0,1,0
Female,24,PK,Family,174,94,0.3,Web,0,1,0
Female,36,UK,Premium,75,93,0.59,Mobile,0,1,1
Other,50,FR,Student,293,25,0.59,Web,0,1,1
Female,58,PK,Free,97,30,0.02,Desktop,36,0,1
Other,25,IN,Student,272,31,0.37,Desktop,0,1,0
Male,58,PK,Family,50,51,0.25,Desktop,0,1,0
Other,43,DE,Family,132,25,0.27,Desktop,0,1,0
Female,30,UK,Premium,68,54,0.16,Web,0,1,0
Female,33,IN,Family,27,12,0.04,Web,0,1,1
Other,17,CA,Free,22,97,0.49,Mobile,18,0,1
Male,24,DE,Free,64,96,0.08,Desktop,8,0,0
Male,42,US,Student,98,48,0.27,Web,0,1,0
Other,34,DE,Premium,187,41,0.59,Mobile,0,1,0
Male,47,IN,Premium,153,56,0.03,Web,0,1,1
Female,22,IN,Free,237,40,0.46,Web,13,0,0
Other,33,FR,Family,52,72,0.5,Web,0,1,0
Female,41,AU,Family,84,13,0.44,Web,0,1,0
Female,26,CA,Free,209,41,0.59,Web,45,0,1
Male,37,UK,Student,264,40,0.35,Mobile,0,1,1
Other,28,CA,Family,185,45,0.3,Web,0,1,0
Other,58,AU,Premium,171,97,0.03,Web,0,1,0
Male,18,US,Student,174,1,0.3,Web,0,1,0
Male,16,CA,Free,164,82,0.57,Desktop,21,0,0
Other,54,IN,Premium,240,77,0.25,Mobile,0,1,0
Male,48,FR,Free,162,68,0.39,Desktop,44,0,0
Male,21,IN,Premium,154,96,0.25,Mobile,0,1,0
Other,26,IN,Free,32,58,0.01,Web,42,0,0
Male,24,CA,Family,283,75,0.11,Desktop,0,1,1
Male,49,UK,Family,252,91,0.26,Mobile,0,1,0
Male,57,FR,Student,75,7,0.21,Mobile,0,1,0
Male,22,PK,Family,59,54,0.03,Desktop,0,1,0
Female,23,UK,Premium,221,41,0.3,Desktop,0,1,0
Male,16,DE,Family,238,1,0.09,Desktop,0,1,0
Female,57,UK,Student,249,52,0.31,Web,0,1,0
Female,50,FR,Student,66,91,0.38,Desktop,0,1,0
Other,31,AU,Free,112,17,0.37,Web,42,0,0
Female,44,UK,Free,115,54,0.49,Web,8,0,1
Female,41,FR,Student,67,79,0.14,Mobile,0,1,0
Male,22,PK,Premium,143,3,0.54,Mobile,0,1,0
Female,36,AU,Premium,131,46,0.32,Mobile,0,1,0
Female,55,FR,Student,112,44,0.03,Web,0,1,0
Other,27,CA,Student,167,87,0.55,Web,0,1,0
Female,23,IN,Student,265,4,0.47,Web,0,1,1
Other,53,DE,Family,154,13,0.21,Web,0,1,0
Male,19,DE,Student,57,73,0.5,Desktop,0,1,0
Male,35,AU,Student,285,83,0.39,Desktop,0,1,1
Female,31,IN,Free,123,60,0.17,Web,17,0,0
Female,42,US,Free,140,20,0.37,Desktop,35,0,0
Female,35,PK,Free,178,31,0.59,Web,36,0,0
Other,35,FR,Family,27,68,0.25,Mobile,0,1,0
Other,57,FR,Family,120,83,0.39,Mobile,0,1,0
Male,32,DE,Free,20,67,0.12,Web,16,0,1
Other,59,PK,Student,127,54,0.52,Web,0,1,0
Other,34,AU,Student,190,19,0.45,Mobile,0,1,0
Male,49,DE,Family,162,13,0.49,Web,0,1,1
Other,38,AU,Family,142,68,0.23,Web,0,1,0
Other,30,CA,Free,152,54,0.19,Desktop,20,0,0
Male,55,IN,Free,203,4,0.31,Mobile,10,0,0
Male,34,PK,Family,64,22,0.38,Mobile,0,1,0
Female,52,AU,Family,36,95,0.04,Desktop,0,1,0
Male,50,PK,Free,62,78,0.52,Desktop,41,0,0
Female,25,IN,Premium,112,18,0.42,Desktop,0,1,0
Other,43,PK,Premium,165,76,0.48,Web,0,1,0
Male,46,FR,Student,188,83,0.15,Mobile,0,1,0
Female,46,PK,Family,224,16,0.52,Desktop,0,1,1
Male,54,CA,Premium,275,47,0.11,Desktop,0,1,0
Female,47,PK,Free,150,66,0.1,Mobile,14,0,0
Male,51,CA,Free,78,93,0.27,Desktop,37,0,1
Male,42,IN,Free,89,99,0.21,Web,15,0,0
Male,30,UK,Premium,75,5,0.02,Web,0,1,1
Female,42,AU,Free,54,24,0.31,Mobile,33,0,0
Male,53,US,Free,27,14,0.2,Mobile,21,0,0
Female,50,DE,Family,260,54,0.55,Web,0,1,0
Male,48,PK,Student,123,70,0.41,Mobile,0,1,1
Female,21,AU,Premium,86,48,0.43,Desktop,0,1,0
Female,23,PK,Family,286,57,0.57,Web,0,1,0
Male,40,IN,Free,38,54,0.24,Web,26,0,0
Other,35,FR,Free,15,65,0.18,Desktop,45,0,0
Other,32,FR,Premium,139,69,0.56,Desktop,0,1,0
Male,29,UK,Family,186,57,0.38,Mobile,0,1,1
Female,25,FR,Free,26,63,0.21,Web,14,0,0
Male,48,PK,Premium,89,49,0.05,Mobile,0,1,0
Male,46,AU,Premium,250,47,0.31,Desktop,0,1,1
Female,52,IN,Premium,152,13,0.01,Mobile,0,1,0
Female,18,AU,Student,221,21,0.29,Mobile,0,1,1
Male,35,DE,Family,120,6,0.19,Desktop,0,1,0
Other,45,AU,Premium,216,4,0.02,Web,0,1,0
Male,29,IN,Family,292,21,0.43,Mobile,0,1,0
Female,27,PK,Free,99,79,0.37,Desktop,7,0,0
Female,27,US,Student,52,35,0.11,Mobile,0,1,0
Other,49,DE,Student,233,78,0.31,Mobile,0,1,1
Female,18,AU,Free,91,91,0.22,Mobile,23,0,0
Male,40,IN,Free,64,4,0.1,Desktop,32,0,0
Other,44,DE,Free,224,6,0.21,Web,44,0,0
Female,22,FR,Student,48,11,0.15,Mobile,0,1,0
Other,54,AU,Premium,253,34,0.41,Mobile,0,1,0
Female,30,FR,Free,235,69,0.48,Desktop,30,0,1
Other,20,FR,Free,258,60,0.12,Mobile,5,0,0
Other,51,IN,Student,27,35,0.33,Mobile,0,1,0
Other,40,IN,Premium,174,95,0.19,Desktop,0,1,0
Other,49,PK,Free,158,54,0.44,Desktop,5,0,0
Female,40,IN,Free,227,3,0.58,Desktop,31,0,0
Male,36,US,Student,40,61,0.17,Web,0,1,0
Male,35,FR,Free,154,91,0.57,Web,20,0,1
Male,30,AU,Premium,269,21,0.53,Desktop,0,1,0
Female,27,UK,Student,69,52,0.19,Mobile,0,1,1
Female,53,FR,Free,64,20,0.35,Web,44,0,0
Male,42,IN,Student,74,51,0.27,Mobile,0,1,0
Male,54,DE,Student,62,19,0.35,Mobile,0,1,1
Other,24,DE,Student,246,96,0.24,Mobile,0,1,0
Female,20,AU,Premium,18,9,0.05,Desktop,0,1,1
Female,24,CA,Premium,60,12,0.1,Web,0,1,0
Other,24,AU,Student,26,2,0.57,Mobile,0,1,1
Female,58,PK,Student,57,68,0.53,Desktop,0,1,0
Other,56,US,Student,93,83,0.02,Mobile,0,1,0
Other,56,CA,Student,293,60,0.4,Mobile,0,1,0
Male,40,CA,Student,176,95,0.03,Web,0,1,0
Other,20,DE,Free,133,19,0.27,Desktop,35,0,0
Male,47,DE,Student,292,27,0.58,Desktop,0,1,0
Other,35,CA,Premium,202,39,0.09,Web,0,1,0
Other,42,AU,Family,174,92,0.2,Mobile,0,1,0
Other,20,IN,Premium,184,10,0.14,Desktop,0,1,1
Male,26,IN,Family,273,38,0.39,Web,0,1,1
Female,57,IN,Family,207,32,0.13,Desktop,0,1,1
Male,47,US,Free,120,35,0.46,Web,26,0,0
Male,53,UK,Family,52,65,0.47,Desktop,0,1,0
Male,20,US,Premium,31,36,0.38,Desktop,0,1,0
Male,41,IN,Family,297,3,0.21,Mobile,0,1,0
Male,22,UK,Family,64,78,0.56,Mobile,0,1,0
Other,37,FR,Free,256,79,0.22,Mobile,25,0,0
Female,22,IN,Family,288,88,0.17,Web,0,1,1
Female,42,PK,Student,23,33,0.41,Desktop,0,1,0
Female,41,AU,Student,71,64,0.01,Web,0,1,1
Female,28,IN,Family,286,97,0.24,Desktop,0,1,0
Male,42,US,Premium,133,1,0.03,Mobile,0,1,0
Male,41,DE,Student,268,1,0.41,Desktop,0,1,0
Other,49,US,Free,92,59,0.11,Web,23,0,0
Other,44,CA,Family,124,41,0.59,Web,0,1,0
Male,18,IN,Premium,102,43,0.36,Web,0,1,0
Other,35,AU,Family,172,22,0.23,Mobile,0,1,0
Male,43,US,Premium,32,94,0.06,Web,0,1,0
Other,48,IN,Family,279,49,0.15,Mobile,0,1,0
Female,47,DE,Premium,266,72,0.08,Web,0,1,0
Other,34,AU,Free,254,69,0.32,Web,20,0,1
Female,29,US,Family,18,51,0.12,Mobile,0,1,0
Other,18,US,Student,70,90,0.21,Web,0,1,0
Female,28,FR,Student,25,69,0.25,Web,0,1,0
Male,50,IN,Student,209,10,0.07,Desktop,0,1,0
Other,19,PK,Free,288,29,0.13,Web,41,0,0
Other,52,CA,Free,197,62,0.03,Web,29,0,1
Other,37,IN,Premium,293,96,0.55,Web,0,1,0
Other,22,UK,Student,122,80,0.56,Web,0,1,0
Male,39,UK,Premium,194,6,0.09,Mobile,0,1,1
Male,59,PK,Family,235,39,0.28,Web,0,1,0
Male,22,FR,Free,27,8,0.48,Desktop,38,0,0
Male,46,DE,Free,60,75,0.57,Web,42,0,0
Other,39,DE,Premium,131,63,0.01,Desktop,0,1,0
Male,49,US,Premium,146,77,0.4,Desktop,0,1,1
Other,40,DE,Student,65,95,0.1,Desktop,0,1,0
Male,42,AU,Student,125,27,0.1,Desktop,0,1,0
Female,37,IN,Premium,108,97,0.21,Mobile,0,1,0
Female,51,DE,Free,212,64,0.48,Desktop,10,0,0
Other,34,US,Student,260,97,0.23,Desktop,0,1,0
Male,46,PK,Premium,185,93,0.46,Mobile,0,1,0
Other,22,PK,Family,155,57,0.6,Mobile,0,1,0
Male,35,PK,Premium,241,33,0.04,Desktop,0,1,0
Male,58,IN,Premium,227,82,0.42,Desktop,0,1,1
Other,32,PK,Free,182,30,0.47,Desktop,25,0,1
Male,41,AU,Premium,274,55,0.5,Web,0,1,0
Male,30,DE,Premium,107,95,0.27,Mobile,0,1,0
Female,36,IN,Premium,250,44,0.31,Mobile,0,1,0
Other,25,CA,Premium,237,28,0.03,Mobile,0,1,1
Other,49,US,Free,182,81,0.6,Web,32,0,0
Other,38,IN,Free,134,93,0.12,Mobile,47,0,1
Male,28,DE,Premium,48,80,0.57,Mobile,0,1,1
Female,32,CA,Family,249,97,0.41,Desktop,0,1,0
Other,52,AU,Free,184,10,0.27,Web,11,0,0
Female,24,DE,Free,227,92,0.07,Mobile,43,0,1
Male,42,PK,Free,240,34,0.5,Desktop,30,0,0
Male,30,US,Premium,82,81,0.41,Web,0,1,0
Male,54,CA,Premium,179,10,0.14,Desktop,0,1,0
Female,17,PK,Free,234,98,0.4,Mobile,25,0,0
Other,53,US,Premium,254,11,0.04,Web,0,1,0
Male,48,FR,Family,59,96,0.41,Mobile,0,1,0
Female,44,IN,Student,10,81,0.55,Mobile,0,1,0
Male,17,CA,Family,288,8,0.37,Desktop,0,1,0
Other,48,CA,Family,148,90,0.1,Mobile,0,1,0
Female,42,AU,Family,55,30,0.23,Desktop,0,1,1
Female,37,CA,Student,287,15,0.34,Desktop,0,1,0
Male,28,FR,Premium,150,88,0.16,Desktop,0,1,0
Female,17,US,Family,136,58,0.51,Web,0,1,0
Other,23,DE,Premium,89,58,0.4,Desktop,0,1,0
Female,45,US,Student,11,16,0.58,Mobile,0,1,0
Male,49,FR,Family,163,54,0.57,Desktop,0,1,0
Other,53,DE,Student,129,54,0.12,Desktop,0,1,0
Male,20,FR,Student,144,62,0.19,Desktop,0,1,1
Female,20,US,Free,119,69,0.21,Mobile,38,0,1
Other,53,IN,Family,106,90,0.32,Mobile,0,1,0
Female,51,UK,Premium,46,23,0.09,Desktop,0,1,0
Other,35,CA,Premium,243,65,0.55,Mobile,0,1,0
Female,46,US,Free,268,45,0.19,Mobile,6,0,0
Other,56,PK,Premium,210,2,0.52,Desktop,0,1,0
Other,17,CA,Free,179,92,0.53,Web,6,0,0
Other,28,PK,Student,173,31,0.43,Desktop,0,1,0
Other,34,FR,Premium,292,36,0.32,Desktop,0,1,0
Female,57,PK,Premium,147,74,0.57,Web,0,1,1
Male,29,US,Premium,194,38,0.47,Web,0,1,0
Other,48,US,Free,287,44,0.07,Web,10,0,0
Female,39,AU,Student,112,25,0.36,Mobile,0,1,0
Female,49,FR,Free,40,64,0.38,Desktop,12,0,1
Female,50,US,Premium,199,26,0.29,Desktop,0,1,0
Other,18,US,Family,198,31,0.44,Desktop,0,1,0
Female,43,PK,Family,77,78,0.21,Mobile,0,1,1
Female,57,FR,Family,133,77,0.17,Web,0,1,0
Male,58,AU,Free,65,7,0.32,Desktop,9,0,0
Female,52,DE,Student,115,70,0.25,Desktop,0,1,0
Other,39,IN,Student,62,28,0.56,Mobile,0,1,0
Female,50,FR,Free,281,5,0.21,Mobile,24,0,0
Other,39,AU,Student,65,3,0.28,Mobile,0,1,0
Male,29,PK,Free,281,22,0.24,Desktop,8,0,0
Male,40,PK,Family,249,95,0.35,Web,0,1,1
Other,16,AU,Premium,117,62,0.05,Desktop,0,1,0
Male,19,CA,Student,244,7,0.22,Mobile,0,1,1
Female,32,UK,Premium,119,3,0.42,Web,0,1,0
Other,51,DE,Family,32,12,0.58,Mobile,0,1,0
Male,18,IN,Premium,183,11,0.32,Desktop,0,1,0
Male,17,FR,Free,57,78,0.57,Mobile,21,0,0
Male,55,CA,Student,268,67,0.22,Mobile,0,1,1
Male,46,UK,Free,257,32,0.1,Desktop,44,0,0
Male,21,DE,Free,146,46,0.25,Web,32,0,0
Other,36,FR,Premium,88,47,0.14,Mobile,0,1,1
Female,56,US,Premium,30,86,0.05,Web,0,1,1
Other,41,DE,Student,99,58,0.59,Mobile,0,1,0
Other,52,IN,Premium,58,11,0.55,Web,0,1,0
Female,43,FR,Free,53,13,0.38,Mobile,30,0,0
Male,33,PK,Family,204,77,0.08,Web,0,1,0
Other,49,AU,Family,165,16,0.33,Mobile,0,1,1
Female,41,UK,Free,149,66,0.52,Mobile,35,0,1
Male,35,IN,Family,140,62,0.14,Web,0,1,0
Female,20,PK,Free,224,34,0.08,Mobile,19,0,1
Male,46,AU,Student,255,21,0.5,Mobile,0,1,0
Male,49,AU,Student,195,85,0.16,Web,0,1,0
Other,59,UK,Family,63,41,0.25,Web,0,1,1
Male,26,US,Student,193,53,0.38,Web,0,1,0
Male,35,FR,Premium,234,13,0.04,Web,0,1,1
Female,52,UK,Student,49,15,0.23,Web,0,1,1
Female,41,CA,Student,125,24,0.6,Desktop,0,1,0
Female,41,CA,Premium,15,95,0.52,Mobile,0,1,0
Male,51,IN,Family,92,54,0.08,Web,0,1,1
Female,58,IN,Student,143,30,0.41,Desktop,0,1,0
Male,51,FR,Student,127,52,0.3,Desktop,0,1,0
Other,55,US,Premium,295,55,0.54,Mobile,0,1,0
Female,59,CA,Premium,19,97,0.3,Desktop,0,1,1
Female,23,UK,Student,204,3,0.15,Web,0,1,0
Other,20,FR,Family,231,84,0.46,Desktop,0,1,0
Male,53,AU,Student,28,87,0.24,Mobile,0,1,0
Female,54,AU,Student,79,76,0.42,Web,0,1,0
Female,59,IN,Free,57,33,0.48,Web,12,0,0
Female,56,CA,Premium,292,57,0.29,Desktop,0,1,0
Other,41,CA,Premium,241,13,0.13,Web,0,1,1
Female,43,IN,Family,195,69,0.55,Web,0,1,1
Female,55,AU,Free,127,14,0.08,Web,16,0,0
Male,18,FR,Premium,182,35,0.35,Mobile,0,1,0
Male,53,UK,Student,129,40,0.27,Desktop,0,1,0
Male,20,IN,Family,29,6,0.31,Web,0,1,0
Other,53,PK,Student,52,18,0.53,Mobile,0,1,0
Male,32,IN,Student,93,3,0.22,Web,0,1,0
Male,49,DE,Student,71,76,0.6,Desktop,0,1,1
Female,29,CA,Student,155,22,0.49,Mobile,0,1,0
Female,58,IN,Premium,264,80,0.28,Desktop,0,1,0
Male,36,FR,Family,189,73,0.14,Desktop,0,1,0
Female,48,UK,Student,105,17,0.32,Desktop,0,1,0
Female,26,FR,Family,106,44,0.17,Mobile,0,1,0
Other,55,US,Free,47,71,0.23,Desktop,25,0,1
Male,28,AU,Family,193,70,0.22,Mobile,0,1,0
Male,48,PK,Family,249,78,0.05,Web,0,1,0
Other,41,UK,Premium,23,77,0.02,Desktop,0,1,0
Female,28,FR,Free,56,58,0.31,Mobile,20,0,1
Female,30,IN,Student,135,35,0.47,Desktop,0,1,0
Male,37,UK,Free,51,33,0.17,Web,35,0,1
Female,35,US,Premium,117,57,0.22,Mobile,0,1,1
Other,56,PK,Premium,187,2,0.11,Mobile,0,1,0
Male,32,IN,Premium,296,60,0.23,Web,0,1,0
Male,42,PK,Premium,171,12,0.28,Desktop,0,1,0
Other,18,IN,Family,180,84,0.05,Desktop,0,1,0
Female,37,CA,Free,268,51,0.04,Web,13,0,0
Male,33,CA,Student,57,50,0.29,Desktop,0,1,0
Female,19,UK,Family,73,18,0.54,Mobile,0,1,1
Other,32,PK,Premium,278,38,0.22,Mobile,0,1,0
Other,33,IN,Free,150,5,0.42,Mobile,22,0,0
Male,52,UK,Free,204,23,0.35,Desktop,10,0,0
