OrderID;Date;CustomerID;Product;Category;Quantity;UnitPrice;Total;PaymentMethod;Country
1896;2023-06-13 00:00:00;C1292;Mòbil;Electrònica;1;438,21;438,21;Transferència;Itàlia
1897;2023-05-07 00:00:00;C1233;Tablet;Electrònica;1;818,49;818,49;Targeta;Espanya
1898;2023-10-07 00:00:00;C7154;Impressora;Oficina;1;323,16;323,16;PayPal;Itàlia
1899;2023-08-16 00:00:00;C4291;Mòbil;Electrònica;3;235,97;707,91;Transferència;Itàlia
1900;2023-08-17 00:00:00;C5439;Auriculars;Accessoris;3;184,72;554,16;Transferència;França
1901;2023-10-17 00:00:00;C8869;Tablet;Electrònica;4;737,14;2948,56;PayPal;Països Baixos
1902;2023-12-25 00:00:00;C4384;Mòbil;Electrònica;2;1045,33;2090,66;Targeta;Portugal
1903;2023-11-27 00:00:00;C1028;Teclat;Accessoris;4;31,35;125,4;Targeta;Itàlia
1904;2023-10-20 00:00:00;C6755;Portàtil;Electrònica;5;1354,78;6773,9;PayPal;Itàlia
1905;2023-08-17 00:00:00;C8105;Tablet;Electrònica;5;776,43;3882,15;PayPal;França
1906;2023-03-02 00:00:00;C8705;Cadira oficina;Oficina;3;115,82;347,46;Targeta;Espanya
1907;2023-11-22 00:00:00;C4740;USB;Accessoris;3;8,39;25,17;Transferència;Espanya
1908;2023-10-02 00:00:00;C2721;Portàtil;Electrònica;2;842,94;1685,88;Targeta;França
1909;2023-06-14 00:00:00;C7941;Auriculars;Accessoris;1;194,7;194,7;PayPal;Portugal
1910;2023-08-13 00:00:00;C6246;Tablet;Electrònica;1;521,12;521,12;PayPal;França
1911;2023-01-10 00:00:00;C1091;Cadira oficina;Oficina;2;221,27;442,54;PayPal;Espanya
1912;2023-11-29 00:00:00;C9128;Monitor;Electrònica;1;475,14;475,14;Transferència;Portugal
1913;2023-07-25 00:00:00;C9990;Mòbil;Electrònica;2;208,5;417;PayPal;Itàlia
1914;2023-11-05 00:00:00;C7800;Cadira oficina;Oficina;5;147,91;739,55;Transferència;Espanya
1915;2023-01-02 00:00:00;C6622;Teclat;Accessoris;1;48,97;48,97;Targeta;França
1916;2023-06-13 00:00:00;C6780;Auriculars;Accessoris;4;141,76;567,04;Targeta;Espanya
1917;2023-03-30 00:00:00;C1665;Mòbil;Electrònica;5;760,12;3800,6;PayPal;França
1918;2023-06-10 00:00:00;C2079;Tablet;Electrònica;4;571,58;2286,32;PayPal;Itàlia
1919;2023-02-15 00:00:00;C6263;Teclat;Accessoris;5;107,53;537,65;PayPal;Portugal
1920;2023-08-08 00:00:00;C1519;Monitor;Electrònica;4;512,8;2051,2;Targeta;Països Baixos
1921;2023-10-02 00:00:00;C8233;Portàtil;Electrònica;1;1198,24;1198,24;Targeta;Portugal
1922;2023-07-21 00:00:00;C6781;Cadira oficina;Oficina;4;237,5;950;Targeta;Països Baixos
1923;2023-05-21 00:00:00;C9780;Monitor;Electrònica;3;305,15;915,45;PayPal;Portugal
1924;2023-08-27 00:00:00;C5798;Ratolí;Accessoris;3;65,34;196,02;Targeta;Itàlia
1925;2023-06-21 00:00:00;C3986;Teclat;Accessoris;4;27,34;109,36;Targeta;França
1926;2023-12-07 00:00:00;C1056;Portàtil;Electrònica;1;1207,11;1207,11;Targeta;Espanya
1927;2023-07-04 00:00:00;C6752;Mòbil;Electrònica;3;1144,46;3433,38;Transferència;Països Baixos
1928;2023-12-29 00:00:00;C5987;Ratolí;Accessoris;2;43,23;86,46;Transferència;Espanya
1929;2023-02-12 00:00:00;C3934;Teclat;Accessoris;4;71,37;285,48;Targeta;Itàlia
1930;2023-09-06 00:00:00;C9940;Cadira oficina;Oficina;2;268,69;537,38;Transferència;Espanya
1931;2023-01-22 00:00:00;C5968;Portàtil;Electrònica;1;839,97;839,97;PayPal;Espanya
1932;2023-03-20 00:00:00;C8001;Teclat;Accessoris;5;35,97;179,85;PayPal;Espanya
1933;2023-09-03 00:00:00;C4264;Cadira oficina;Oficina;5;108,21;541,05;PayPal;Països Baixos
1934;2023-07-23 00:00:00;C5005;USB;Accessoris;4;41,83;167,32;PayPal;Alemanya
1935;2023-02-08 00:00:00;C6574;Mòbil;Electrònica;2;892,88;1785,76;Transferència;Alemanya
1936;2023-10-14 00:00:00;C6920;Teclat;Accessoris;4;58,26;233,04;Transferència;Alemanya
1937;2023-11-10 00:00:00;C6783;Tablet;Electrònica;1;847,34;847,34;Targeta;Portugal
1938;2023-09-23 00:00:00;C7843;Impressora;Oficina;5;209,74;1048,7;Targeta;Portugal
1939;2023-10-26 00:00:00;C2079;Auriculars;Accessoris;3;141,98;425,94;PayPal;Portugal
1940;2023-04-26 00:00:00;C9795;Impressora;Oficina;5;143,68;718,4;Transferència;França
1941;2023-02-19 00:00:00;C7214;Impressora;Oficina;1;363,69;363,69;PayPal;Espanya
1942;2023-04-15 00:00:00;C9791;Mòbil;Electrònica;2;398;796;Targeta;Alemanya
1943;2023-02-12 00:00:00;C8833;Portàtil;Electrònica;4;1100,24;4400,96;Targeta;Alemanya
1944;2023-05-13 00:00:00;C5864;Tablet;Electrònica;2;262,33;524,66;Transferència;Països Baixos
1945;2023-05-28 00:00:00;C8740;Mòbil;Electrònica;5;1008,36;5041,8;Transferència;Països Baixos
1946;2023-10-05 00:00:00;C4475;Monitor;Electrònica;4;546,75;2187;PayPal;Alemanya
1947;2023-10-07 00:00:00;C6389;Monitor;Electrònica;1;175,99;175,99;Targeta;França
1948;2023-01-24 00:00:00;C4003;Portàtil;Electrònica;3;1411,32;4233,96;Targeta;Itàlia
1949;2023-07-27 00:00:00;C8959;Mòbil;Electrònica;5;331,71;1658,55;Transferència;França
1950;2023-07-13 00:00:00;C1421;Cadira oficina;Oficina;2;185,56;371,12;PayPal;Alemanya
1951;2023-03-16 00:00:00;C1946;Ratolí;Accessoris;1;55,88;55,88;Targeta;Portugal
1952;2023-06-14 00:00:00;C5944;Impressora;Oficina;5;56,18;280,9;Transferència;França
1953;2023-10-12 00:00:00;C3986;USB;Accessoris;2;5,73;11,46;PayPal;França
1954;2023-07-06 00:00:00;C7121;USB;Accessoris;2;14,35;28,7;Transferència;Alemanya
1955;2023-12-16 00:00:00;C2439;Teclat;Accessoris;2;37,87;75,74;Targeta;Itàlia
1956;2023-02-25 00:00:00;C4324;USB;Accessoris;1;37,38;37,38;PayPal;Alemanya
1957;2023-12-03 00:00:00;C1669;Impressora;Oficina;2;333,1;666,2;Targeta;Països Baixos
1958;2023-04-01 00:00:00;C1109;Ratolí;Accessoris;4;11,74;46,96;PayPal;Països Baixos
1959;2023-12-06 00:00:00;C6684;Portàtil;Electrònica;1;1372,57;1372,57;PayPal;Portugal
1960;2023-06-17 00:00:00;C1556;Portàtil;Electrònica;4;971,18;3884,72;Targeta;Alemanya
1961;2023-05-30 00:00:00;C1145;Mòbil;Electrònica;1;298,55;298,55;Transferència;Alemanya
1962;2023-06-16 00:00:00;C9837;Teclat;Accessoris;3;101,49;304,47;Transferència;França
1963;2023-09-29 00:00:00;C5992;Mòbil;Electrònica;5;289,34;1446,7;PayPal;Alemanya
1964;2023-06-14 00:00:00;C4196;Portàtil;Electrònica;3;1420,79;4262,37;Targeta;Alemanya
1965;2023-08-02 00:00:00;C9572;Auriculars;Accessoris;2;127,29;254,58;Transferència;Països Baixos
1966;2023-07-07 00:00:00;C2105;Impressora;Oficina;4;386,54;1546,16;PayPal;Espanya
1967;2023-05-12 00:00:00;C3691;Mòbil;Electrònica;2;211,01;422,02;Transferència;Alemanya
1968;2023-09-10 00:00:00;C9023;Tablet;Electrònica;5;681,6;3408;Transferència;França
1969;2023-02-27 00:00:00;C2490;Portàtil;Electrònica;1;1456,91;1456,91;Transferència;Itàlia
1970;2023-05-05 00:00:00;C1832;Cadira oficina;Oficina;3;249,59;748,77;Transferència;Espanya
1971;2023-07-07 00:00:00;C2646;Tablet;Electrònica;1;811,65;811,65;Targeta;Itàlia
1972;2023-11-21 00:00:00;C3367;Auriculars;Accessoris;1;198,71;198,71;Targeta;Portugal
1973;2023-10-08 00:00:00;C4034;Auriculars;Accessoris;4;74,78;299,12;Targeta;Països Baixos
1974;2023-07-10 00:00:00;C3107;USB;Accessoris;2;42,66;85,32;Transferència;Itàlia
1975;2023-11-03 00:00:00;C3747;Mòbil;Electrònica;1;263,19;263,19;Targeta;Països Baixos
1976;2023-06-18 00:00:00;C4133;Impressora;Oficina;2;107,42;214,84;Targeta;Països Baixos
1977;2023-09-02 00:00:00;C2689;USB;Accessoris;4;45,76;183,04;Transferència;Alemanya
1978;2023-01-28 00:00:00;C5541;Tablet;Electrònica;5;365,43;1827,15;Transferència;Espanya
1979;2023-11-03 00:00:00;C5521;Monitor;Electrònica;4;124,93;499,72;Targeta;Espanya
1980;2023-01-10 00:00:00;C2129;Cadira oficina;Oficina;2;63,61;127,22;PayPal;Espanya
1981;2023-10-22 00:00:00;C8232;Monitor;Electrònica;1;169,14;169,14;Targeta;Països Baixos
1982;2023-11-13 00:00:00;C7035;Cadira oficina;Oficina;4;203,73;814,92;PayPal;Portugal
1983;2023-02-03 00:00:00;C7523;Mòbil;Electrònica;1;1074,75;1074,75;Transferència;França
1984;2023-12-20 00:00:00;C9974;Monitor;Electrònica;1;530,94;530,94;Targeta;Espanya
1985;2023-04-17 00:00:00;C3956;Teclat;Accessoris;5;44,99;224,95;Targeta;Portugal
1986;2023-10-25 00:00:00;C6087;USB;Accessoris;4;31,09;124,36;PayPal;França
1987;2023-11-16 00:00:00;C7942;Mòbil;Electrònica;3;664,35;1993,05;PayPal;Països Baixos
1988;2023-01-10 00:00:00;C7458;Teclat;Accessoris;1;100,9;100,9;Transferència;Itàlia
1989;2023-01-20 00:00:00;C1968;Portàtil;Electrònica;1;925,76;925,76;Targeta;Portugal
1990;2023-05-12 00:00:00;C7499;Auriculars;Accessoris;1;111,56;111,56;Transferència;França
1991;2023-09-22 00:00:00;C8382;Monitor;Electrònica;1;566,25;566,25;Transferència;Portugal
1992;2023-02-12 00:00:00;C4349;Ratolí;Accessoris;2;66,01;132,02;PayPal;Portugal
1993;2023-12-16 00:00:00;C1583;Impressora;Oficina;2;125,34;250,68;Targeta;Itàlia
1994;2023-01-15 00:00:00;C7196;Tablet;Electrònica;5;848,66;4243,3;Targeta;Alemanya
1995;2023-02-15 00:00:00;C4185;Portàtil;Electrònica;2;1026,24;2052,48;Targeta;Itàlia
1996;2023-05-19 00:00:00;C7772;USB;Accessoris;3;22,56;67,68;Transferència;Alemanya
1997;2023-10-04 00:00:00;C5945;USB;Accessoris;4;18;72;Targeta;França
1998;2023-12-20 00:00:00;C6273;Impressora;Oficina;2;108,43;216,86;PayPal;Alemanya
1999;2023-06-08 00:00:00;C7902;Ratolí;Accessoris;3;46,01;138,03;PayPal;Itàlia
2000;2023-11-22 00:00:00;C7745;Auriculars;Accessoris;5;100,79;503,95;Transferència;Països Baixos
